0.17831258	-0.18679377	-0.1492553	0.20191061	0.13983594	0.09981683	-0.19736543	0.16812369	-0.14532462	-0.112850554	0.18318996	-0.14638107	-0.11519396	-0.19401789	-0.16790858	-0.15169682
0.038129717	-0.09113183	-0.07916753	0.048298158	0.03788081	0.027271276	-0.10420573	0.045932855	-0.07368954	-0.060777806	0.087709434	-0.10026236	-0.014322085	-0.015566773	-0.0479093	-0.024408983
-0.12313911	0.0793495	0.121350065	-0.066207334	-0.04721329	-0.110242486	0.12890787	-0.11216605	0.123200774	0.12149614	-0.061911434	0.088988855	0.078072876	0.08251786	0.109149985	0.04547427
0.0756396	-0.07023779	-0.064398125	0.10955773	0.080955625	0.075775616	-0.09259499	0.0698201	-0.058348585	-0.019570319	0.06794487	-0.09790134	-0.03854849	-0.08756543	-0.026479462	-0.08405123
0.24274144	-0.19900599	-0.1990521	0.33629546	0.22572328	0.21409246	-0.24362779	0.3044204	-0.35974747	-0.2502227	0.33228678	-0.38244644	-0.29078507	-0.3158434	-0.20185538	-0.3584675
-0.1392703	0.15839116	0.14094551	-0.06727766	-0.11264389	-0.11019045	0.0808062	-0.082940646	0.06416044	0.13038592	-0.083301805	0.0047377255	0.066679455	0.083139874	0.09179012	0.03747431
-0.008846104	0.0021141004	0.0396013	-0.092621066	-0.08198434	-0.007989768	0.09811875	-0.09357706	0.04984838	0.06044994	-0.1385201	0.09561199	0.0042182957	0.03847345	0.05398829	0.10946906
0.037134405	-0.12105038	-0.09348585	0.13929364	0.08161764	0.109933	-0.09042774	0.15537643	-0.11587379	-0.109580725	0.16419514	-0.09776322	-0.13073514	-0.14286375	-0.08673179	-0.15155466
0.16696641	-0.120762296	-0.14911413	0.16150287	0.18886769	0.18182777	-0.14470413	0.15534733	-0.24698247	-0.16816919	0.19757925	-0.2589025	-0.1527915	-0.18031248	-0.147482	-0.18832695
-0.11219505	0.102594316	0.065236494	-0.1173043	-0.07574724	-0.10794544	0.11473411	-0.09202742	0.08979834	0.04790792	-0.09027162	0.15273565	0.061004076	0.04936524	0.043847375	0.09195777
0.03007361	0.0046087317	0.017977664	0.08899468	0.0027133897	-0.0056522153	-0.045544557	0.016351672	-0.039092943	0.03145535	0.081891656	-0.12292658	-0.04175987	-0.006807519	-0.063800685	-0.06506379
0.19291146	-0.20186797	-0.1118575	0.08081268	0.16387764	0.17945334	-0.1333497	0.184196	-0.1467682	-0.13799676	0.037375294	-0.03734611	-0.14535965	-0.13201104	-0.14537466	-0.095344566
-0.0096137095	-0.04824309	0.012845792	0.040104702	0.03339586	0.063933715	0.0050777397	0.01604469	-0.03712108	0.01695934	0.0124637615	0.03697533	0.022714306	-0.034165114	0.034229197	-0.0023925144
-0.13535266	0.12058375	0.11424358	-0.21945734	-0.19809254	-0.15062813	0.15684389	-0.18267092	0.21105058	0.1061523	-0.27857837	0.34593412	0.16210014	0.19205488	0.1413469	0.2735916
0.2803838	-0.35804525	-0.29131022	0.29991764	0.38989678	0.29914153	-0.31691483	0.36651614	-0.3850157	-0.28816628	0.302631	-0.37405565	-0.30272025	-0.35571098	-0.38532263	-0.37916115
-0.082525164	0.08428333	0.027724324	-0.05933033	-0.027605655	-0.035101894	0.120192945	-0.1260399	0.14312741	0.06709214	-0.116991445	0.13979022	0.0809247	0.09085248	0.075459614	0.07229206
-0.014731776	0.047859132	0.054357007	-0.041788395	-0.06393505	-0.05562402	0.10805863	-0.04879943	0.06416764	-0.005282666	-0.11097744	0.06641055	0.044087622	0.11296752	0.04189473	0.06044134
-0.1323095	0.20022693	0.20038219	-0.21609184	-0.17617248	-0.17382835	0.25131583	-0.26926714	0.22120772	0.1661498	-0.2725864	0.30635786	0.13390623	0.24454	0.17864399	0.28137457
-0.07429725	0.068923905	0.061881725	-0.065134466	-0.0532497	-0.042650007	0.07329701	-0.06663368	0.095111564	0.10302787	-0.041369103	0.07799173	0.037009817	0.09187138	0.09296989	0.0860596
-0.035213117	-0.015692113	-0.06548251	0.110408604	0.06669962	0.0002463077	-0.031717747	0.098803006	-0.09199185	-0.036449015	0.16201957	-0.18212028	-0.012551459	-0.08679993	-0.06342871	-0.08472687
-0.15754758	0.12590848	0.15461077	-0.2462747	-0.10474359	-0.1499461	0.21710193	-0.21670365	0.1944848	0.14233258	-0.28403983	0.3523156	0.17343917	0.22332948	0.11983103	0.25993925
0.043380655	-0.10975536	-0.073452726	0.093949795	0.083582565	0.06460334	-0.06396951	0.1024401	-0.16483632	-0.033482455	0.154201	-0.16332002	-0.12653674	-0.08152671	-0.1124249	-0.10126134
-0.04052846	0.117297076	0.07428663	-0.08599857	-0.09904943	-0.08507031	0.089541376	-0.09765612	0.03252676	0.09004564	-0.11272274	0.037354004	0.123399846	0.053482227	0.03842354	0.0772136
0.17984301	-0.13024156	-0.16387893	0.1171558	0.21176054	0.19483703	-0.13137138	0.19473891	-0.12453716	-0.1665697	0.0975208	-0.13654275	-0.16673183	-0.15915842	-0.20001404	-0.18229792
-0.15186395	0.12076516	0.09832537	-0.13053396	-0.15963791	-0.115026996	0.109875835	-0.09438464	0.18591624	0.10450272	-0.16736206	0.1536954	0.11510621	0.1508905	0.19341008	0.17131132
-0.083909295	0.118985854	0.101505265	-0.15299596	-0.15610388	-0.1162495	0.092564635	-0.12167439	0.16884004	0.08812555	-0.15445003	0.17471461	0.1062215	0.08452807	0.0874359	0.11587113
0.025233863	-0.03786338	0.0031465965	-0.013962676	-0.0029477123	0.026800416	0.01386771	0.017298417	-0.022421258	-0.07215614	-0.07856998	0.04712067	-0.06591506	0.030299453	0.0031665852	0.08606115
0.03869206	-0.045922846	-0.06741807	0.040940586	0.002921059	0.08147647	-0.07916222	0.073139116	-0.08425844	-0.0024118703	0.063413486	-0.095301926	-0.010183623	-0.078895874	-0.00929672	-0.04841206
-0.19538479	0.21006945	0.18055023	-0.22023797	-0.21582149	-0.20264196	0.17280662	-0.22600144	0.15859434	0.19166689	-0.1634196	0.16664994	0.20918913	0.2006898	0.18381457	0.19358207
0.046338648	-0.06663407	-0.04868386	0.11841726	0.0061752764	0.016253833	-0.102475025	0.119007304	-0.13384202	0.011345966	0.17437659	-0.21365464	-0.019992115	-0.07348571	-0.06559238	-0.16816828
-0.08816039	0.14612104	0.15583047	-0.20040695	-0.14874847	-0.15397277	0.10725186	-0.19659898	0.21332672	0.07983105	-0.22360583	0.2605809	0.13288744	0.19166166	0.098811455	0.24939598
0.07389694	-0.12586807	-0.13734163	0.13357468	0.082211934	0.08905367	-0.12202909	0.11154257	-0.15956183	-0.0893723	0.14000583	-0.1933738	-0.113657504	-0.06389399	-0.14132921	-0.15515153
-0.631718	0.6124455	0.6351049	-0.67034554	-0.6937471	-0.62230796	0.6885972	-0.66550803	0.7097748	0.62604517	-0.6961566	0.7252363	0.69578576	0.6823511	0.6810086	0.73659885
-0.04718977	0.016268695	0.04085223	-0.021741476	-0.032105625	-0.046973728	-0.019568346	-0.026911702	0.051697046	0.039950132	0.013711669	-0.02968792	-0.0045151594	0.06343239	0.039761785	0.026804613
-0.042307604	0.013166124	0.09632382	-0.13013768	-0.101681985	-0.05185279	0.12683374	-0.16462077	0.14891267	0.027696384	-0.1734277	0.20366904	0.084087394	0.11596189	0.046690438	0.10669161
-0.0037722988	0.03532265	0.03879525	-0.030617505	-0.071756184	-0.0007631583	0.06127348	-0.109200485	0.11296736	0.013213475	-0.042602193	0.07991593	0.015323931	0.023550412	0.045885537	0.041320477
0.6650572	-0.6588906	-0.67368674	0.6846213	0.6838167	0.64945257	-0.6673029	0.6873523	-0.67515045	-0.7118286	0.725787	-0.7194589	-0.6697239	-0.679688	-0.664857	-0.6810819
-0.25385234	0.28424567	0.28482544	-0.26458538	-0.27226004	-0.30387354	0.27318817	-0.2869811	0.27380687	0.21183918	-0.3591994	0.4125422	0.2507704	0.2769311	0.2718193	0.2884503
0.5545598	-0.52859217	-0.57831866	0.5344713	0.6286856	0.5641328	-0.599153	0.53279346	-0.5954032	-0.5714086	0.5232461	-0.5806304	-0.5878852	-0.5288267	-0.626729	-0.58539003
0.0735478	-0.04184714	-0.05737934	0.030576728	0.046262145	0.07758414	-0.09744483	0.11946877	-0.063414104	-0.068303324	0.100978926	-0.12297366	-0.07256802	-0.049060665	-0.06811631	-0.07621804
-0.100659266	0.08119936	0.06872172	-0.057690494	-0.03728947	-0.023632076	0.035166044	-0.026842048	0.08310852	0.11083698	-0.044552978	-0.011913336	0.051475454	0.006224726	0.046112515	0.06882263
0.06286448	-0.04278318	-0.03399438	0.03873991	0.004597636	-0.0077138203	-0.060885444	0.027811274	-0.020315664	0.006333818	0.04629516	-0.06651773	-0.0023962546	-0.07415201	-0.0026308184	-0.09567373
-0.12380782	0.17253251	0.10176105	-0.13809787	-0.106557205	-0.14310227	0.12265955	-0.17901115	0.081137955	0.10393335	-0.08728313	0.12941834	0.15041661	0.14734395	0.18027826	0.084045105
-0.06730002	0.08581309	0.0022844456	-0.087766275	-0.09486357	-0.059069555	0.056991193	-0.048226275	0.08047742	0.011544	-0.082841374	0.06667209	0.047228575	0.08795922	0.06875422	0.09894026
-0.10880127	0.077958755	0.117859565	-0.14678907	-0.06978411	-0.07623966	0.12144733	-0.082313426	0.10931737	0.13073248	-0.056953114	0.13469318	0.0628017	0.13144591	0.104532644	0.098601855
0.25962707	-0.27144837	-0.33883014	0.31026807	0.3038887	0.25509092	-0.3315075	0.29793495	-0.3111817	-0.2907772	0.3511558	-0.3477108	-0.2763198	-0.31082538	-0.31485087	-0.3345399
0.03707242	0.0050954553	-0.01685072	-0.02814317	-0.0034502032	0.03290776	0.01129611	0.001378914	0.026258744	-0.0128557375	0.058368318	0.012456363	-0.035532735	0.03232466	-0.019661915	0.023130625
0.061565574	-0.08395055	-0.11440756	0.11524327	0.14464335	0.053738546	-0.06873749	0.09551179	-0.15303817	-0.09779825	0.16806804	-0.16392618	-0.09467289	-0.16431507	-0.08720994	-0.13078114
-0.16065921	0.14542969	0.18660569	-0.102494374	-0.1416467	-0.12429902	0.16430883	-0.11798773	0.1135515	0.13725139	-0.12538037	0.120442815	0.16391183	0.15621245	0.12489668	0.12381621
-0.04393918	0.00465346	0.04229505	-0.1463024	-0.019995548	-0.04656859	0.09272834	-0.09830538	0.14619814	0.039132215	-0.1543303	0.19296949	0.08206115	0.08345983	0.0718655	0.09803894
0.16133697	-0.18021211	-0.17844668	0.15005118	0.14951073	0.09671067	-0.12546664	0.14491071	-0.18226042	-0.121743985	0.2103755	-0.21365693	-0.15508904	-0.16588697	-0.13206393	-0.122938685
-0.03483739	0.03582329	0.011844588	-0.055329055	-0.00805106	-0.06321191	0.036174376	-0.04118584	0.043424606	-0.037954696	-0.17454179	0.13104282	-0.004676611	0.051658317	-0.006011014	0.09154781
-0.1703231	0.09237899	0.13737391	-0.2005921	-0.16928278	-0.11047785	0.18527073	-0.26332337	0.18298163	0.07425614	-0.28293985	0.31710663	0.12662245	0.17143154	0.17673759	0.21724471
-0.11729508	0.088785246	0.031451974	-0.12751943	-0.120388985	-0.09960502	0.13818586	-0.12765595	0.07224394	0.019438224	-0.11709462	0.16305494	0.10151782	0.06400665	0.12950365	0.09542705
